id,full_name,first_name,last_name,is_active,team_id,birthdate,country,height,weight,position,team_name,from_year,to_year,points,assists,rebounds,all_star_appearances
2057,Erick Barkley,Erick,Barkley,0,1610612757,2/21/78,USA,73,185,Guard,Trail Blazers,2000,2002,2.9,1.5,0.8,0
76102,Don Barksdale,Don,Barksdale,0,1610612738,3/31/23,USA,78,200,Forward,Celtics,1951,1954,11,2.1,8,1
203084,Harrison Barnes,Harrison,Barnes,1,1610612758,5/30/92,USA,80,225,Forward,Kings,2012,2020,16.3,3.7,6.5,
76103,Harry Barnes,Harry,Barnes,0,1610612745,7/25/45,USA,75,205,Forward,Rockets,1968,1968,2,0.2,1.2,0
76105,Jim Barnes,Jim,Barnes,0,1610612738,4/13/41,USA,80,210,Center,Celtics,1964,1970,8.8,0.8,6.5,0
76104,Marvin Barnes,Marvin,Barnes,0,1610612746,7/27/52,USA,81,210,Forward,Clippers,1976,1979,9.2,1.5,5.5,0
2440,Matt Barnes,Matt,Barnes,0,1610612744,3/9/80,USA,79,226,Forward,Warriors,2002,2016,8.2,1.8,4.6,0
76107,Dick Barnett,Dick,Barnett,0,1610612752,10/2/36,USA,76,190,Guard,Knicks,1959,1973,15.8,2.8,2.9,1
76106,Jim Barnett,Jim,Barnett,0,1610612744,7/7/44,USA,76,170,Guard,Warriors,1966,1976,11.7,3,3.1,0
76108,John Barnhill,John,Barnhill,0,1610612737,3/20/38,USA,73,180,Guard,Hawks,1962,1968,8.6,2.8,2.8,0
76109,Norton Barnhill,Norton,Barnhill,0,1610612760,7/15/53,USA,76,205,Guard,SuperSonics,1976,1976,1,0.3,0.8,0
76110,Leo Barnhorst,Leo,Barnhorst,0,1610610030,5/11/24,USA,76,190,Forward,Olympians,1949,1953,9.4,3.2,5.4,2
76111,John Barr,John,Barr,0,1610610034,8/18/18,USA,75,205,Forward,Bombers,1946,1946,5.1,0.9,,0
76112,Mike Barr,Mike,Barr,0,1610612758,10/19/50,USA,75,180,Guard,Kings,1976,1976,3.9,2.4,1.8,0
76113,Thomas Barr,Thomas,Barr,0,1610612758,6/19/44,USA,76,195,Guard,Royals,1970,1970,2,0.9,0.6,0
2857,Andre Barrett,Andre,Barrett,0,0,2/21/82,USA,70,173,Guard,,2004,2007,3.3,2,1.1,0
76114,Ernie Barrett,Ernie,Barrett,0,0,8/27/29,USA,,,,,1953,2008,4.9,1.7,2.6,0
1629628,RJ Barrett,RJ,Barrett,1,1610612752,6/14/00,Canada,78,214,Forward-Guard,Knicks,2019,2020,17.3,3,6.1,
2853,Earl Barron,Earl,Barron,0,1610612748,8/14/81,USA,84,250,Forward-Center,Heat,2005,2014,4.6,0.5,3.5,0
344,Dana Barros,Dana,Barros,0,1610612738,4/13/67,USA,71,165,Guard,Celtics,1989,2003,10.5,3.3,1.9,1
699,Brent Barry,Brent,Barry,0,1610612760,12/31/71,USA,79,210,Guard,SuperSonics,1995,2008,9.3,3.2,3,0
1003,Drew Barry,Drew,Barry,0,1610612737,2/17/73,USA,77,191,Guard,Hawks,1997,1999,2.2,1.9,1.1,0
468,Jon Barry,Jon,Barry,0,0,7/25/69,USA,77,210,Guard,,1992,2005,5.7,2.2,1.8,0
600013,Rick Barry,Rick,Barry,0,1610612744,3/28/44,USA,79,205,Forward,Warriors,1965,1979,23.2,5.1,6.5,7
76117,Ed Bartels,Ed,Bartels,0,1610610036,10/8/25,USA,78,195,Forward,Capitols,1949,1950,4.2,1,4.9,0
76118,Vic Bartolome,Vic,Bartolome,0,1610612744,9/29/48,USA,84,230,Center,Warriors,1971,1971,0.9,0.1,1.6,0
203115,Will Barton,Will,Barton,1,1610612743,1/6/91,USA,78,181,Guard,Nuggets,2012,2020,13,3.2,4.1,
101188,Eddie Basden,Eddie,Basden,0,1610612741,2/15/83,USA,77,215,Guard,Bulls,2005,2005,2.1,0.4,1.5,0
76119,Jerry Baskerville,Jerry,Baskerville,0,1610612755,11/10/51,USA,79,190,Forward,76ers,1975,1975,1.2,0.1,1.3,0
101138,Brandon Bass,Brandon,Bass,0,1610612738,4/30/85,USA,80,250,Forward,Celtics,2005,2016,8.7,0.8,4.5,0
76120,Tim Bassett,Tim,Bassett,0,1610612751,4/1/51,USA,80,225,Forward,Nets,1976,1979,5.9,1.2,6.4,0
1766,Maceo Baston,Maceo,Baston,0,1610612754,5/29/76,USA,82,230,Forward,Pacers,2002,2008,2.7,0.2,1.7,0
2370,Mengke Bateer,Mengke,Bateer,0,0,11/20/75,China,83,290,Center,,2001,2003,3.4,0.6,2.5,0
76121,Billyray Bates,Billyray,Bates,0,1610612757,5/31/56,USA,76,210,Guard,Trail Blazers,1979,1982,11.7,1.9,1.7,0
1628966,Keita Bates-Diop,Keita,Bates-Diop,1,1610612759,1/23/96,USA,80,229,Forward,Spurs,2018,2020,2.1,0.4,1.3,
101212,Esteban Batista,Esteban,Batista,0,1610612737,9/2/83,Uruguay,82,268,Forward-Center,Hawks,2005,2006,1.7,0.2,2.5,0
2471,Mike Batiste,Mike,Batiste,0,0,11/21/77,USA,,,,,2002,2007,6.4,0.7,3.4,0
1499,Tony Battie,Tony,Battie,0,1610612738,2/11/76,USA,83,240,Center,Celtics,1997,2011,6.1,0.6,5.1,0
2203,Shane Battier,Shane,Battier,0,1610612763,9/9/78,USA,80,220,Forward,Grizzlies,2001,2013,8.6,1.8,4.2,0
174,John Battle,John,Battle,0,1610612737,11/9/62,USA,74,175,Guard,Hawks,1985,1994,8.7,2.1,1.3,0
76123,Kenny Battle,Kenny,Battle,0,1610612756,10/10/64,USA,78,210,Guard,Suns,1989,1992,4.7,0.8,2.4,0
76124,Dave Batton,Dave,Batton,0,1610612764,3/26/56,USA,82,240,Center,Bullets,1982,1983,3.2,0.6,2.1,0
201587,Nicolas Batum,Nicolas,Batum,1,1610612746,12/14/88,France,80,230,Guard-Forward,Clippers,2008,2020,8.6,2.3,4.7,
76125,Johnny Baum,Johnny,Baum,0,1610612741,6/17/46,USA,77,200,Forward,Bulls,1969,1970,4.5,0.5,2,0
76126,Frankie Baumholtz,Frankie,Baumholtz,0,1610610026,10/7/18,USA,70,170,Guard,Rebels,1946,1946,14,1.2,,0
2437,Lonny Baxter,Lonny,Baxter,0,1610612741,1/27/79,USA,80,260,Forward,Bulls,2002,2005,3.9,0.2,2.9,0
201573,Jerryd Bayless,Jerryd,Bayless,0,1610612750,8/20/88,USA,75,200,Guard,Timberwolves,2008,2018,8.4,2.9,2.1,0
76127,Elgin Baylor,Elgin,Baylor,0,1610612747,9/16/34,USA,77,225,Forward,Lakers,1958,1971,27.4,4.3,13.5,11
203382,Aron Baynes,Aron,Baynes,1,1610612761,12/9/86,Australia,82,260,Center-Forward,Raptors,2012,2020,6.1,0.9,5.5,
76128,Sergei Bazarevich,Sergei,Bazarevich,0,1610612737,3/15/65,Russia,74,168,Guard,Hawks,1994,1994,3,1.4,0.7,0
203145,Kent Bazemore,Kent,Bazemore,1,1610612744,7/1/89,USA,76,195,Guard-Forward,Warriors,2012,2020,6.1,1.6,2.9,
1629647,Darius Bazley,Darius,Bazley,1,1610612760,6/12/00,USA,80,208,Forward-Guard,Thunder,2019,2020,11.9,1.5,7.5,
76129,Ed Beach,Ed,Beach,0,1610612737,1/25/29,USA,75,200,Forward,Blackhawks,1950,1950,1.8,0.3,2.1,0
203078,Bradley Beal,Bradley,Beal,1,1610612764,6/28/93,USA,75,207,Guard,Wizards,2012,2020,31.8,4.6,5.1,
76130,Butch Beard,Butch,Beard,0,1610612752,5/4/47,USA,75,185,Guard,Knicks,1969,1978,9.3,3.6,3.4,1
76131,Ralph Beard,Ralph,Beard,0,1610610030,12/2/27,USA,70,175,Guard,Olympians,1949,1950,15.9,4.4,3.8,1
2602,Jerome Beasley,Jerome,Beasley,0,1610612748,5/17/80,USA,81,237,Forward,Heat,2003,2003,1,0,0.5,0
1627736,Malik Beasley,Malik,Beasley,1,1610612750,11/26/96,USA,76,187,Guard,Timberwolves,2016,2020,20.5,2.5,4.6,
201563,Michael Beasley,Michael,Beasley,0,0,1/9/89,USA,81,235,Forward,,2008,2018,12.4,1.3,4.7,0
76133,Zelmo Beaty,Zelmo,Beaty,0,1610612737,10/25/39,USA,81,225,Center,Hawks,1962,1974,16,1.5,10.4,2
201958,Rodrigue Beaubois,Rodrigue,Beaubois,0,1610612742,2/24/88,France,74,185,Guard,Mavericks,2009,2012,7.1,2.1,1.9,0
76134,Byron Beck,Byron,Beck,0,1610612743,1/25/45,USA,81,225,Center,Nuggets,1976,1976,4.7,0.6,1.8,0
1133,Corey Beck,Corey,Beck,0,1610612766,5/27/71,USA,75,200,Guard,Hornets,1995,1998,2.7,1.4,1.4,0
76136,Ernie Beck,Ernie,Beck,0,1610612744,12/11/31,USA,76,190,Guard,Warriors,1953,1960,6.3,1.8,3.2,0
76137,Moe Becker,Moe,Becker,0,1610610028,2/24/17,USA,73,185,Guard,Falcons,1946,1946,3.8,0.7,,0
76138,William Bedford,William,Bedford,0,1610612765,12/14/63,USA,84,225,Center,Pistons,1986,1992,4.1,0.5,2.4,0
76139,Hank Beenders,Hank,Beenders,0,1610610032,6/2/16,USA,77,185,Center,Steamrollers,1946,1948,8.4,0.5,,0
76140,Ron Behagen,Ron,Behagen,0,1610612758,1/14/51,USA,81,185,Forward,Kings,1973,1979,10.3,1.6,7,0
76141,Elmer Behnke,Elmer,Behnke,0,1610612737,2/3/29,USA,79,210,Center,Hawks,1951,1951,4,1,4.3,0
201158,Marco Belinelli,Marco,Belinelli,1,1610612759,3/25/86,Italy,77,220,Guard,Spurs,2007,2019,9.7,1.7,2.1,0
2294,Charlie Bell,Charlie,Bell,0,1610612749,3/12/79,USA,75,200,Guard,Bucks,2001,2010,8.5,2.3,2.2,0
76142,Dennis Bell,Dennis,Bell,0,1610612752,6/2/51,USA,77,185,Forward,Knicks,1973,1975,2.8,0.4,1.9,0
1628395,Jordan Bell,Jordan,Bell,1,0,1/7/95,USA,80,216,Forward,,2017,2020,3.3,1.7,5.3,
1952,Raja Bell,Raja,Bell,0,1610612756,9/19/76,U.S. Virgin Islands,77,210,Guard,Suns,2000,2011,9.9,1.7,2.8,0
2559,Troy Bell,Troy,Bell,0,1610612763,11/10/80,USA,73,180,Guard,Grizzlies,2003,2003,1.8,0.7,0.7,0
76143,William Bell,William,Bell,0,1610612752,9/13/32,USA,72,180,Guard,Knicks,1959,1960,5.1,1.6,2.6,0
76144,Walt Bellamy,Walt,Bellamy,0,1610612737,7/24/39,USA,82,225,Center,Hawks,1961,1974,20.1,2.4,13.7,4
1627761,DeAndre' Bembry,DeAndre',Bembry,1,1610612761,7/4/94,USA,77,210,Guard-Forward,Raptors,2016,2020,4.6,1.9,2.3,
76145,Irv Bemoras,Irv,Bemoras,0,1610612737,11/18/30,USA,75,185,Forward,Hawks,1953,1956,6.3,1,2.6,0
76146,Leon Benbow,Leon,Benbow,0,1610612741,7/23/50,USA,76,185,Guard,Bulls,1974,1975,5.5,1.6,1.9,0
1627733,Dragan Bender,Dragan,Bender,1,0,11/17/97,Croatia,84,249,Forward,,2016,2019,5.4,1.3,3.9,0
1886,Jonathan Bender,Jonathan,Bender,0,1610612754,1/30/81,USA,84,230,Forward,Pacers,1999,2009,5.5,0.6,2.2,0
203968,Jerrelle Benimon,Jerrelle,Benimon,0,0,8/1/91,USA,,,,,2014,2014,0,0,1.5,0
104,Benoit Benjamin,Benoit,Benjamin,0,0,11/22/64,USA,84,250,Center,,1985,1999,11.4,1.3,7.5,0
1736,Corey Benjamin,Corey,Benjamin,0,0,2/24/78,USA,78,200,Guard,,1998,2002,5.5,0.9,1.7,0
203461,Anthony Bennett,Anthony,Bennett,0,0,3/14/93,Canada,80,235,Forward,,2013,2016,4.4,0.5,3.1,0
1120,Elmer Bennett,Elmer,Bennett,0,0,2/13/70,USA,72,170,Guard,,1994,1996,2.3,1,0.5,0
712,Mario Bennett,Mario,Bennett,0,1610612747,8/1/73,USA,81,235,Center-Forward,Lakers,1995,2002,4,0.4,2.7,0
76151,Mel Bennett,Mel,Bennett,0,1610612754,1/4/55,USA,79,200,Forward,Pacers,1976,1981,3.9,0.8,3.3,0
76148,Tony Bennett,Tony,Bennett,0,1610612766,6/1/69,USA,72,175,Guard,Hornets,1992,1994,3.5,2,1,0
76152,Winston Bennett,Winston,Bennett,0,1610612739,2/9/65,USA,79,210,Guard,Cavaliers,1989,1991,4.8,0.9,3,0
128,David Benoit,David,Benoit,0,1610612762,5/9/68,USA,80,220,Forward,Jazz,1991,2000,7,0.6,4,0
202728,Keith Benson,Keith,Benson,0,0,8/13/88,USA,83,230,Forward-Center,,2011,2011,0,0,1,0
76154,Kent Benson,Kent,Benson,0,1610612765,12/27/54,USA,83,235,Center,Pistons,1977,1987,9.1,1.8,5.7,0
1627791,Ben Bentil,Ben,Bentil,0,0,3/29/95,Ghana,81,235,Forward,,2016,2016,0,0,0.7,0
76155,Gene Berce,Gene,Berce,0,1610612737,11/22/26,USA,71,175,Guard,Blackhawks,1949,1949,3.3,0.7,,0
76156,Gary Bergen,Gary,Bergen,0,1610612752,7/16/32,USA,80,210,Center,Knicks,1956,1956,1.3,0.2,1.3,0
76157,Ricky Berry,Ricky,Berry,0,1610612758,10/6/64,USA,80,205,Forward,Kings,1988,1988,11,1.3,3.1,0
76158,Walter Berry,Walter,Berry,0,1610612759,5/14/64,USA,80,215,Forward,Spurs,1986,1988,14.1,1.4,4.7,0
1629541,Dairis Bertans,Dairis,Bertans,0,1610612740,9/9/89,Latvia,76,200,Guard,Pelicans,2018,2018,2.8,0.8,0.8,0
202722,Davis Bertans,Davis,Bertans,1,1610612764,11/12/92,Latvia,82,225,Forward,Wizards,2016,2020,10.8,0.9,2.9,
76159,Del Beshore,Del,Beshore,0,1610612741,11/29/56,USA,71,165,Guard,Bulls,1978,1979,3.5,2,0.9,0
696,Travis Best,Travis,Best,0,1610612754,7/12/72,USA,71,182,Guard,Pacers,1995,2004,7.6,3.5,1.8,0
201976,Patrick Beverley,Patrick,Beverley,1,1610612746,7/12/88,USA,73,180,Guard,Clippers,2012,2020,8.3,2.1,3.7,
204021,Sim Bhullar,Sim,Bhullar,0,0,12/2/92,Canada,89,360,Center,,2014,2014,0.7,0.3,0.3,0
76160,Al Bianchi,Al,Bianchi,0,1610612755,3/26/32,USA,75,185,Guard,76ers,1956,1965,8.1,2.2,2.5,0
76161,Hank Biasatti,Hank,Biasatti,0,1610610035,1/14/22,Canada,71,175,Guard,Huskies,1946,1946,1,0,,0
76162,Henry Bibby,Henry,Bibby,0,1610612755,11/24/49,USA,73,185,Guard,76ers,1972,1980,8.6,3.3,2.3,0
1710,Mike Bibby,Mike,Bibby,0,1610612758,5/13/78,USA,74,195,Guard,Kings,1998,2011,14.7,5.5,3.1,0
76163,Ed Biedenbach,Ed,Biedenbach,0,1610612756,8/12/45,USA,73,175,Guard,Suns,1968,1968,0.6,0.4,0.3,0
2740,Andris Biedrins,Andris,Biedrins,0,0,4/2/86,Latvia,84,250,Center,,2004,2013,6.3,0.9,7,0
76164,Don Bielke,Don,Bielke,0,1610612765,1/1/33,USA,79,240,Center,Pistons,1955,1955,2,0.1,1.3,0
76165,Bob Bigelow,Bob,Bigelow,0,1610612758,12/26/53,USA,79,215,Forward,Kings,1975,1978,2.5,0.4,1.2,0
1497,Chauncey Billups,Chauncey,Billups,0,1610612765,9/25/76,USA,75,210,Guard,Pistons,1997,2013,15.2,5.4,2.9,5
76166,Dave Bing,Dave,Bing,0,1610612765,11/24/43,USA,75,180,Guard,Pistons,1966,1977,20.3,6,3.8,7
76167,Joe Binion,Joe,Binion,0,1610612757,3/26/61,USA,80,235,Forward,Trail Blazers,1986,1986,1.3,0.1,1.6,0
203920,Khem Birch,Khem,Birch,1,1610612753,9/28/92,Canada,81,233,Center,Magic,2017,2020,5.5,1,5.2,
1628444,Jabari Bird,Jabari,Bird,0,1610612738,7/3/94,USA,78,198,Guard,Celtics,2017,2017,3,0.6,1.5,0
76168,Jerry Bird,Jerry,Bird,0,1610612752,2/2/35,USA,78,210,Forward,Knicks,1958,1958,2.3,0.4,1.1,0
1449,Larry Bird,Larry,Bird,0,1610612738,12/7/56,USA,81,220,Forward,Celtics,1979,1991,24.3,6.3,10,10
76170,Otis Birdsong,Otis,Birdsong,0,1610612751,12/9/55,USA,75,190,Guard,Nets,1977,1988,18,3.2,3,4
76171,Gale Bishop,Gale,Bishop,0,1610612744,6/4/22,USA,75,195,Forward,Warriors,1948,1948,8.3,1.6,,0
1629048,Goga Bitadze,Goga,Bitadze,1,1610612754,7/20/99,Georgia,83,250,Center-Forward,Pacers,2019,2020,3.8,0.3,2.2,
202687,Bismack Biyombo,Bismack,Biyombo,1,1610612766,8/28/92,DRC,80,255,Center,Hornets,2011,2020,5.5,1.3,5.5,
202357,Nemanja Bjelica,Nemanja,Bjelica,1,1610612758,5/9/88,Serbia,82,234,Forward,Kings,2015,2020,7.2,1.9,3.8,
76172,Uwe Blab,Uwe,Blab,0,1610612742,3/26/62,USA,85,252,Center,Mavericks,1985,1989,2.1,0.4,1.8,0
76173,Charlie Black,Charlie,Black,0,1610612765,6/15/21,USA,76,200,Forward,Pistons,1948,1951,9.2,2.3,2.4,0
76174,Norman Black,Norman,Black,0,1610612765,11/12/57,USA,77,185,Guard,Pistons,1980,1980,2.7,0.7,0.7,0
204028,Tarik Black,Tarik,Black,0,1610612745,11/22/91,USA,81,250,Forward-Center,Rockets,2014,2017,4.9,0.5,4.7,0
76175,Tom Black,Tom,Black,0,1610612760,7/9/41,USA,82,220,Center,SuperSonics,1970,1970,4.2,0.6,3.6,0
76176,Rolando Blackman,Rolando,Blackman,0,1610612742,2/26/59,USA,78,190,Guard,Mavericks,1981,1993,18,3,3.3,4
76180,Alex Blackwell,Alex,Blackwell,0,1610612747,6/27/70,USA,78,250,Forward,Lakers,1992,1992,1.3,0.3,0.9,0
76177,Cory Blackwell,Cory,Blackwell,0,1610612760,3/27/63,USA,78,210,Forward,SuperSonics,1984,1984,3.4,0.4,1.6,0
1806,James Blackwell,James,Blackwell,0,1610612738,2/25/68,USA,72,190,Guard,Celtics,1994,1994,1.4,0.8,0.8,0
76179,Nate Blackwell,Nate,Blackwell,0,1610612759,2/15/65,USA,76,170,Guard,Spurs,1987,1987,3.7,1.8,0.6,0
201971,DeJuan Blair,DeJuan,Blair,0,0,4/22/89,USA,79,270,Center-Forward,,2009,2015,6.8,0.8,5.1,0
2581,Steve Blake,Steve,Blake,0,1610612757,2/26/80,USA,75,172,Guard,Trail Blazers,2003,2015,6.5,4,2.1,0
202392,Marqus Blakely,Marqus,Blakely,0,1610612745,10/22/88,USA,77,225,Forward,Rockets,2010,2010,,,,
1628469,Antonio Blakeney,Antonio,Blakeney,0,1610612741,10/4/96,USA,76,192,Guard,Bulls,2017,2018,7.5,0.8,1.8,0
200807,Will Blalock,Will,Blalock,0,1610612765,9/8/83,USA,72,205,Guard,Pistons,2006,2006,1.8,1.2,1.1,0
76182,George Blaney,George,Blaney,0,1610612752,11/12/39,USA,73,175,Guard,Knicks,1961,1961,3.3,1.3,1,0
76183,Lance Blanks,Lance,Blanks,0,1610612765,9/9/66,USA,76,190,Guard,Pistons,1990,1992,2,0.8,0.8,0
76184,Ricky Blanton,Ricky,Blanton,0,1610612741,4/21/66,USA,79,215,Forward,Bulls,1992,1992,3,0.5,1.5,0
101154,Andray Blatche,Andray,Blatche,0,1610612764,8/22/86,USA,83,260,Center-Forward,Wizards,2005,2013,10.1,1.4,5.4,0
302,Mookie Blaylock,Mookie,Blaylock,0,0,3/20/67,USA,,,Guard,,1989,2001,13.5,6.7,4.1,1
202339,Eric Bledsoe,Eric,Bledsoe,1,1610612740,12/9/89,USA,73,214,Guard,Pelicans,2010,2020,11.3,3.7,3.4,
76186,Leon Blevins,Leon,Blevins,0,1610610030,6/25/26,USA,74,160,Guard,Olympians,1950,1950,0.7,0.3,0.7,0
76187,John Block,John,Block,0,1610612745,4/16/44,USA,82,207,Forward,Rockets,1966,1975,11.9,1.3,6.6,1
76188,Mike Bloom,Mike,Bloom,0,1610610024,1/14/15,USA,78,190,Center,Bullets,1947,1948,6.8,0.8,,0
1628417,Jaron Blossomgame,Jaron,Blossomgame,0,1610612739,9/16/93,USA,80,220,Forward,Cavaliers,2018,2018,4.2,0.5,3.6,0
916,Corie Blount,Corie,Blount,0,1610612741,1/4/69,USA,82,242,Forward-Center,Bulls,1993,2003,3.6,0.7,4.2,0
1548,Mark Blount,Mark,Blount,0,1610612738,11/30/75,USA,84,250,Center-Forward,Celtics,2000,2008,8.2,0.8,4.6,0
203505,Vander Blue,Vander,Blue,0,0,7/17/92,USA,77,200,Guard,,2013,2017,3,1.2,1.3,0
1629129,Trevon Bluiett,Trevon,Bluiett,0,1610612740,11/4/94,USA,78,198,Guard-Forward,Pelicans,2018,2018,,,,
76189,Ray Blume,Ray,Blume,0,1610612741,9/23/58,USA,76,185,Guard,Bulls,1981,1981,4.6,1.4,0.8,0
76190,Nelson Bobb,Nelson,Bobb,0,1610612744,2/25/24,USA,72,170,Guard,Warriors,1949,1952,4.6,2.1,2.4,0
2800,Tony Bobbitt,Tony,Bobbitt,0,0,10/22/79,USA,76,190,Guard,,2004,2004,2.5,0,1.5,0
76191,Arlen Bockhorn,Arlen,Bockhorn,0,1610612758,7/8/33,USA,76,200,Guard,Royals,1958,1964,11.5,3.5,4.7,0
76192,Tom Boerwinkle,Tom,Boerwinkle,0,1610612741,8/23/45,USA,84,265,Center,Bulls,1968,1977,7.2,3.2,9,0
2586,Keith Bogans,Keith,Bogans,0,1610612753,5/12/80,USA,77,215,Guard-Forward,Magic,2003,2013,6.3,1.3,2.7,0
203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,1,1610612737,8/18/92,Serbia,78,220,Guard,Hawks,2017,2020,9.6,2.3,3.3,
202711,Bojan Bogdanovic,Bojan,Bogdanovic,1,1610612762,4/18/89,Croatia,79,226,Forward,Jazz,2014,2020,14.9,1.9,3.9,
177,Muggsy Bogues,Muggsy,Bogues,0,0,1/9/65,USA,,,Guard,,1987,2000,7.7,7.6,2.6,0
101106,Andrew Bogut,Andrew,Bogut,0,1610612744,11/28/84,Australia,84,260,Center,Warriors,2005,2018,9.6,2.2,8.7,0
1564,Etdrick Bohannon,Etdrick,Bohannon,0,0,5/29/73,USA,,,Forward,,1997,2000,1.4,0.2,1.7,0
1629626,Bol Bol,Bol,Bol,1,1610612743,11/16/99,Sudan,86,220,Center-Forward,Nuggets,2019,2020,2,0.3,0.7,
76195,Manute Bol,Manute,Bol,0,1610612764,10/16/62,USA,90,200,Center,Bullets,1985,1994,2.6,0.3,4.2,0
1628413,Jonah Bolden,Jonah,Bolden,1,0,1/2/96,Australia,80,225,Forward,,2018,2019,4.3,0.8,3.4,0
76196,Bill Bolger,Bill,Bolger,0,1610610024,8/21/31,USA,77,205,Forward,Bullets,1953,1953,2.8,0.6,1.8,0
1627762,Joel Bolomboy,Joel,Bolomboy,0,0,1/28/94,Ukraine,81,235,Forward-Center,,2016,2017,1.7,0.1,1.5,0
76197,Doug Bolstorff,Doug,Bolstorff,0,1610612765,10/29/31,USA,76,195,Guard,Pistons,1957,1957,1.3,0,0,0
76203,George H. Bon Salle,George H.,Bon Salle,0,1610612764,7/1/35,USA,80,220,Forward,Packers,1961,1961,1.3,0,0.7,0
76198,Phil Bond,Phil,Bond,0,1610612745,7/27/54,USA,74,175,Guard,Rockets,1977,1977,0.6,0.3,0.6,0
1603,Walter Bond,Walter,Bond,0,1610612762,2/1/69,USA,77,200,Guard,Jazz,1992,1994,5.7,1.2,1.9,0
1629648,Jordan Bone,Jordan,Bone,1,0,11/5/97,USA,74,180,Guard,,2019,2020,4,1.3,1.7,
1121,Dexter Boney,Dexter,Boney,0,0,4/27/70,USA,76,185,Guard,,1996,1996,2.4,0,0.8,0
1629067,Isaac Bonga,Isaac,Bonga,1,1610612764,11/8/99,Germany,80,180,Guard,Wizards,2018,2020,2.2,0.6,2.1,
76201,Ron Bonham,Ron,Bonham,0,1610612738,5/31/42,USA,76,192,Forward,Celtics,1964,1965,6.3,0.4,1.5,0
41,Anthony Bonner,Anthony,Bonner,0,1610612758,6/8/68,USA,80,230,Forward,Kings,1990,2002,6.9,1.4,5.4,0
2588,Matt Bonner,Matt,Bonner,0,1610612759,4/5/80,USA,82,235,Center-Forward,Spurs,2004,2015,5.8,0.7,3,0
1626164,Devin Booker,Devin,Booker,1,1610612756,10/30/96,USA,77,206,Guard,Suns,2015,2020,25.1,4.6,4,
511,Melvin Booker,Melvin,Booker,0,1610612744,8/20/72,USA,74,185,Guard,Warriors,1995,1996,5.2,2.3,1.2,0
202344,Trevor Booker,Trevor,Booker,0,1610612764,11/25/87,USA,80,228,Forward,Wizards,2010,2017,6.9,1.1,5.5,0
200767,Josh Boone,Josh,Boone,0,1610612751,11/21/84,USA,82,240,Forward-Center,Nets,2006,2009,5.2,0.5,4.9,0
76204,Ron Boone,Ron,Boone,0,1610612758,9/6/46,USA,74,200,Guard,Kings,1976,1980,13.9,3.4,2.8,0
1916,Calvin Booth,Calvin,Booth,0,1610612760,5/7/76,USA,83,230,Center,SuperSonics,1999,2008,3.3,0.4,2.8,0
1522,Keith Booth,Keith,Booth,0,1610612741,10/9/74,USA,78,226,Forward,Bulls,1997,1998,2.9,0.9,2.2,0
76206,Bob Boozer,Bob,Boozer,0,1610612758,4/26/37,USA,80,215,Forward,Royals,1960,1970,14.8,1.4,8.1,1
2430,Carlos Boozer,Carlos,Boozer,0,1610612762,11/20/81,USA,81,258,Forward,Jazz,2002,2014,16.2,2.2,9.5,1
2414,Curtis Borchardt,Curtis,Borchardt,0,1610612762,9/13/80,USA,84,242,Center,Jazz,2002,2004,3.1,0.8,3.3,0
76207,Jake Bornheimer,Jake,Bornheimer,0,1610612744,6/29/27,USA,77,200,Forward,Warriors,1948,1949,4.6,0.7,,0
1953,Lazaro Borrell,Lazaro,Borrell,0,1610612760,9/20/72,Cuba,80,220,Forward,SuperSonics,1999,1999,3.6,0.6,2.4,0
76209,Costic Borsavage,Costic,Borsavage,0,1610612744,7/25/24,USA,80,220,Center,Warriors,1950,1950,2.7,0.2,1,0
76210,Vince Boryla,Vince,Boryla,0,1610612752,3/11/27,USA,77,210,Forward,Knicks,1949,1953,11.2,2.1,3.7,1
2547,Chris Bosh,Chris,Bosh,0,1610612748,3/24/84,USA,83,235,Forward,Heat,2003,2016,19.2,2,8.5,9
76211,Jim Bostic,Jim,Bostic,0,1610612765,1/28/53,USA,79,225,Forward,Pistons,1977,1977,6.5,0.8,4,0
76212,Lawrence Boston,Lawrence,Boston,0,1610612764,5/18/56,USA,80,225,Forward,Bullets,1979,1979,4.3,0.2,3,0
76213,Tom Boswell,Tom,Boswell,0,1610612738,10/2/53,USA,80,220,Forward,Celtics,1975,1983,7.7,1.6,4.7,0
1628449,Chris Boucher,Chris,Boucher,1,1610612761,1/11/93,Saint Lucia,81,200,Forward-Center,Raptors,2017,2020,13.8,1,6.4,
2257,Ruben Boumtje-Boumtje,Ruben,Boumtje-Boumtje,0,1610612757,5/20/78,USA,84,257,Center,Trail Blazers,2001,2003,1,0.1,1.3,0
76214,Don Boven,Don,Boven,0,1610612765,3/6/25,USA,76,210,Forward,Pistons,1949,1952,9,2,4.2,0
1898,Cal Bowdler,Cal,Bowdler,0,1610612737,3/31/77,USA,82,253,Forward,Hawks,1999,2001,3,0.2,1.9,0
1477,Bruce Bowen,Bruce,Bowen,0,1610612759,6/14/71,USA,79,200,Forward,Spurs,1996,2008,6.1,1.2,2.8,0
1763,Ryan Bowen,Ryan,Bowen,0,0,11/20/75,USA,81,218,Forward,,1999,2009,2.6,0.5,2.1,0
